CustomerID,SubscriptionDuration,PaymentFrequency,UsageFrequency,CustomerSupportInteractions,Churn
8175,7,annually,weekly,25,1
8176,26,annually,weekly,5,0
8177,19,annually,daily,19,1
8178,16,monthly,weekly,9,0
8179,29,monthly,monthly,5,0
8180,6,monthly,monthly,5,0
8181,8,monthly,weekly,16,0
8182,13,monthly,monthly,19,0
8183,20,monthly,weekly,22,1
8184,33,annually,daily,6,0
8185,5,monthly,daily,6,0
8186,8,annually,daily,12,0
8187,3,monthly,monthly,19,0
8188,24,monthly,daily,4,1
8189,13,monthly,monthly,14,1
8190,33,monthly,weekly,27,0
8191,33,monthly,weekly,24,1
8192,4,annually,weekly,23,0
8193,22,annually,daily,13,0
8194,28,annually,monthly,25,0
8195,27,monthly,weekly,21,0
8196,4,monthly,monthly,27,0
8197,15,annually,weekly,24,0
8198,29,annually,daily,13,0
8199,22,monthly,monthly,28,0
8200,34,monthly,weekly,21,0
8201,23,monthly,daily,24,0
8202,21,annually,weekly,26,0
8203,8,monthly,monthly,15,0
8204,29,annually,weekly,28,0
8205,11,monthly,daily,11,0
8206,11,monthly,weekly,4,0
8207,18,monthly,monthly,28,0
8208,13,annually,daily,6,0
8209,34,monthly,daily,17,0
8210,31,monthly,weekly,21,0
8211,22,monthly,weekly,17,0
8212,15,annually,daily,26,0
8213,2,annually,weekly,12,0
8214,4,annually,monthly,2,0
8215,32,annually,weekly,1,0
8216,28,monthly,daily,12,1
8217,23,annually,monthly,12,0
8218,17,annually,weekly,2,0
8219,15,annually,monthly,11,0
8220,34,monthly,weekly,20,0
8221,13,annually,weekly,16,0
8222,33,annually,monthly,19,1
8223,6,monthly,daily,22,0
8224,18,annually,daily,22,1
8225,9,annually,daily,21,0
8226,20,monthly,monthly,28,0
8227,9,annually,daily,1,1
8228,14,annually,daily,1,0
8229,9,annually,monthly,14,0
8230,35,monthly,weekly,0,0
8231,6,annually,weekly,8,1
8232,18,annually,weekly,16,0
8233,19,monthly,daily,7,0
8234,2,annually,weekly,25,0
8235,7,monthly,weekly,9,0
8236,27,monthly,daily,27,0
8237,12,monthly,monthly,3,0
8238,13,annually,weekly,26,0
8239,35,annually,weekly,16,0
8240,9,annually,monthly,9,0
8241,30,monthly,weekly,8,0
8242,27,monthly,monthly,28,0
8243,20,annually,monthly,12,0
8244,8,annually,weekly,28,0
8245,18,annually,monthly,19,0
8246,16,annually,weekly,24,0
8247,7,annually,daily,3,1
8248,34,monthly,monthly,4,1
8249,35,monthly,daily,4,0
8250,2,monthly,weekly,28,0
8251,15,annually,monthly,17,0
8252,25,monthly,daily,23,0
8253,6,annually,weekly,21,0
8254,28,annually,daily,15,0
8255,30,monthly,daily,19,0
8256,1,monthly,daily,9,0
8257,8,monthly,monthly,28,0
8258,3,annually,daily,24,0
8259,21,annually,daily,1,0
8260,31,annually,monthly,3,0
8261,4,annually,daily,13,0
8262,16,annually,daily,3,0
8263,20,monthly,daily,24,0
8264,14,monthly,monthly,15,0
8265,34,annually,weekly,26,0
8266,29,monthly,daily,8,0
8267,23,monthly,monthly,23,0
8268,5,monthly,weekly,28,1
8269,23,annually,monthly,15,0
8270,2,monthly,monthly,17,0
8271,35,monthly,monthly,28,1
8272,2,annually,monthly,5,0
8273,19,monthly,weekly,16,1
8274,35,monthly,monthly,6,1
8275,19,monthly,daily,1,0
8276,35,monthly,daily,1,0
8277,6,annually,weekly,4,0
8278,6,monthly,weekly,14,0
8279,5,annually,monthly,24,0
8280,2,annually,weekly,12,0
8281,11,monthly,weekly,4,0
8282,20,annually,monthly,7,0
8283,9,monthly,weekly,12,0
8284,27,annually,monthly,2,0
8285,35,annually,weekly,8,0
8286,4,annually,daily,9,0
8287,11,monthly,monthly,11,0
8288,3,annually,monthly,14,0
8289,19,annually,monthly,18,1
8290,32,monthly,monthly,4,0
8291,29,monthly,daily,25,0
8292,6,monthly,weekly,14,0
8293,6,monthly,daily,8,0
8294,31,monthly,weekly,14,1
8295,32,annually,monthly,6,0
8296,9,annually,weekly,4,0
8297,7,monthly,monthly,29,0
8298,15,monthly,daily,4,0
8299,3,monthly,monthly,16,0
8300,22,annually,weekly,15,1
8301,2,annually,monthly,14,0
8302,20,annually,daily,20,1
8303,27,annually,weekly,2,0
8304,24,monthly,daily,19,0
8305,8,annually,monthly,10,0
8306,26,monthly,daily,1,1
8307,26,monthly,daily,14,0
8308,9,annually,weekly,26,1
8309,13,annually,weekly,16,0
8310,26,annually,daily,22,0
8311,32,annually,monthly,4,0
8312,7,monthly,monthly,6,0
8313,35,monthly,weekly,13,1
8314,12,monthly,monthly,27,0
8315,28,annually,daily,29,0
8316,26,annually,monthly,8,0
8317,26,annually,weekly,22,1
8318,14,monthly,monthly,28,0
8319,27,annually,daily,26,0
8320,29,monthly,daily,10,0
8321,3,annually,monthly,12,0
8322,5,monthly,monthly,28,0
8323,13,annually,weekly,27,1
8324,17,annually,weekly,11,1
8325,16,annually,daily,6,1
8326,34,annually,daily,24,0
8327,15,monthly,monthly,14,0
8328,19,monthly,daily,8,0
8329,22,monthly,daily,18,0
8330,34,monthly,monthly,0,0
8331,29,annually,weekly,5,0
8332,10,annually,weekly,16,0
8333,18,annually,daily,18,0
8334,9,annually,daily,2,0
8335,21,annually,weekly,13,0
8336,26,monthly,weekly,22,0
8337,24,annually,weekly,28,0
8338,6,annually,weekly,19,0
8339,7,annually,weekly,26,0
8340,34,annually,monthly,13,0
8341,35,annually,monthly,11,0
8342,29,monthly,monthly,27,1
8343,11,annually,daily,8,0
8344,29,annually,daily,1,0
8345,7,monthly,monthly,16,0
8346,14,annually,monthly,10,0
8347,15,monthly,daily,19,1
8348,6,monthly,daily,14,0
8349,19,monthly,weekly,7,0
8350,35,annually,monthly,4,0
8351,27,annually,weekly,13,0
8352,4,monthly,weekly,17,1
8353,34,monthly,monthly,6,0
8354,31,monthly,monthly,8,0
8355,34,annually,weekly,7,0
8356,27,annually,weekly,9,0
8357,14,monthly,monthly,17,0
8358,24,monthly,monthly,11,1
8359,10,monthly,daily,14,0
8360,18,annually,weekly,21,0
8361,11,annually,daily,3,1
8362,26,annually,weekly,0,0
8363,7,monthly,monthly,20,0
8364,1,monthly,monthly,21,0
8365,34,annually,daily,15,0
8366,25,annually,weekly,17,0
8367,32,annually,monthly,13,0
8368,4,annually,monthly,19,1
8369,5,annually,weekly,0,1
8370,7,annually,monthly,25,1
8371,26,annually,monthly,20,1
8372,12,annually,daily,12,1
8373,8,annually,monthly,17,0
8374,30,annually,monthly,18,0
8375,14,monthly,weekly,24,1
8376,4,annually,monthly,23,0
8377,20,annually,weekly,13,0
8378,18,monthly,weekly,23,1
8379,10,annually,monthly,9,0
8380,9,monthly,weekly,5,0
8381,17,monthly,monthly,2,0
8382,13,annually,weekly,5,0
8383,25,annually,daily,11,0
8384,10,monthly,monthly,29,0
8385,6,monthly,weekly,10,0
8386,25,annually,monthly,20,0
8387,20,annually,weekly,11,0
8388,20,monthly,daily,19,0
8389,8,annually,monthly,1,0
8390,4,annually,weekly,26,0
8391,17,annually,weekly,25,0
8392,11,monthly,monthly,0,0
8393,17,annually,monthly,29,1
8394,27,monthly,monthly,0,1
8395,12,monthly,daily,22,0
8396,19,annually,daily,12,0
8397,25,annually,monthly,18,0
8398,21,annually,weekly,6,1
8399,16,monthly,monthly,4,0
8400,10,monthly,weekly,9,1
8401,7,annually,daily,12,0
8402,3,annually,weekly,8,0
8403,24,monthly,monthly,25,0
8404,8,monthly,daily,14,1
8405,4,monthly,daily,8,0
8406,20,monthly,weekly,11,0
8407,15,annually,weekly,17,0
8408,6,annually,monthly,29,1
8409,20,annually,weekly,13,0
8410,3,annually,daily,22,0
8411,14,annually,weekly,16,1
8412,25,monthly,weekly,17,0
8413,33,annually,weekly,1,0
8414,6,annually,monthly,14,0
8415,28,monthly,weekly,6,0
8416,1,annually,monthly,11,1
8417,18,monthly,daily,24,0
8418,16,annually,weekly,21,0
8419,27,annually,daily,15,0
8420,15,monthly,daily,6,0
8421,25,monthly,daily,1,0
8422,3,monthly,weekly,8,0
8423,26,monthly,monthly,18,0
8424,9,annually,daily,4,0
8425,13,monthly,daily,3,0
8426,28,monthly,weekly,29,1
8427,17,monthly,daily,0,0
8428,20,annually,daily,27,0
8429,10,monthly,weekly,26,1
8430,13,annually,daily,15,0
8431,15,annually,weekly,12,0
8432,18,annually,monthly,2,0
8433,5,annually,monthly,18,0
8434,24,annually,daily,28,0
8435,34,annually,weekly,19,0
8436,6,monthly,weekly,5,0
8437,28,monthly,weekly,23,0
8438,14,annually,daily,0,0
8439,22,monthly,weekly,29,1
8440,15,annually,daily,1,0
8441,19,annually,monthly,18,0
8442,16,monthly,weekly,1,0
8443,17,monthly,monthly,12,0
8444,29,annually,monthly,12,1
8445,1,monthly,daily,9,0
8446,31,monthly,daily,22,0
8447,11,annually,weekly,28,0
8448,25,monthly,daily,6,0
8449,19,annually,monthly,21,1
8450,34,annually,monthly,2,0
8451,7,monthly,monthly,28,0
8452,3,annually,daily,29,0
8453,17,monthly,monthly,8,1
8454,31,annually,weekly,14,0
8455,18,monthly,monthly,17,1
8456,32,annually,daily,8,0
8457,22,annually,monthly,11,0
8458,33,monthly,weekly,2,0
8459,24,annually,weekly,7,0
8460,29,monthly,daily,0,1
8461,28,annually,monthly,21,0
8462,12,monthly,weekly,21,0
8463,10,annually,monthly,10,1
8464,4,annually,daily,8,0
8465,17,monthly,monthly,3,0
8466,10,monthly,daily,8,0
8467,20,monthly,weekly,17,0
8468,4,monthly,weekly,29,0
8469,33,annually,daily,28,0
8470,10,annually,weekly,20,1
8471,15,monthly,daily,22,0
8472,25,monthly,weekly,1,0
8473,21,annually,daily,1,0
8474,34,monthly,daily,6,0
8475,21,annually,weekly,8,0
8476,25,annually,weekly,11,0
8477,8,monthly,monthly,23,0
8478,13,monthly,daily,9,0
8479,11,monthly,monthly,7,0
8480,9,monthly,monthly,0,0
8481,2,annually,weekly,18,1
8482,29,annually,monthly,15,0
8483,29,annually,monthly,3,0
8484,17,monthly,monthly,12,0
8485,29,annually,daily,5,1
8486,6,monthly,monthly,3,0
8487,34,monthly,weekly,13,0
8488,5,monthly,monthly,14,0
8489,11,annually,monthly,26,0
8490,32,annually,weekly,0,0
8491,21,annually,monthly,20,0
8492,29,annually,daily,6,0
8493,8,annually,monthly,16,0
8494,29,annually,weekly,2,0
8495,23,annually,monthly,18,0
8496,11,annually,monthly,19,0
8497,6,annually,monthly,10,0
8498,15,monthly,daily,25,0
8499,3,monthly,weekly,17,1
8500,32,annually,daily,14,1
8501,21,annually,daily,14,0
8502,7,monthly,weekly,27,1
8503,11,monthly,weekly,26,0
8504,5,monthly,weekly,10,0
8505,4,annually,daily,27,0
8506,4,annually,monthly,3,0
8507,29,monthly,daily,2,0
8508,17,monthly,daily,11,0
8509,16,monthly,weekly,29,0
8510,20,annually,daily,8,0
8511,8,annually,monthly,12,0
8512,11,annually,monthly,12,0
8513,4,annually,weekly,25,0
8514,17,annually,monthly,19,0
8515,13,annually,weekly,13,1
8516,30,monthly,daily,13,0
8517,31,annually,monthly,11,1
8518,31,annually,daily,0,0
8519,10,monthly,daily,27,0
8520,15,monthly,daily,4,1
8521,16,monthly,monthly,0,0
8522,8,monthly,monthly,16,0
8523,23,monthly,daily,26,0
8524,19,annually,daily,15,0
8525,24,annually,monthly,10,0
8526,17,annually,weekly,10,0
8527,7,monthly,monthly,13,0
8528,23,monthly,weekly,21,0
8529,31,monthly,weekly,16,0
8530,31,annually,monthly,22,0
8531,11,monthly,daily,2,0
8532,2,monthly,monthly,27,0
8533,22,monthly,daily,11,0
8534,29,annually,monthly,15,0
8535,8,annually,weekly,5,0
8536,22,monthly,daily,24,0
8537,33,annually,weekly,3,0
8538,15,annually,daily,29,0
8539,25,monthly,daily,11,0
8540,11,monthly,monthly,17,0
8541,9,monthly,daily,24,1
8542,13,monthly,monthly,18,0
8543,27,annually,monthly,13,0
8544,6,annually,daily,0,0
8545,3,annually,daily,6,1
8546,26,annually,daily,14,0
8547,28,annually,monthly,8,0
8548,35,annually,monthly,27,0
8549,31,monthly,weekly,27,0
8550,13,monthly,weekly,28,0
8551,1,monthly,monthly,28,1
8552,20,annually,weekly,0,0
8553,3,annually,weekly,10,0
8554,13,monthly,daily,13,0
8555,31,monthly,weekly,6,0
8556,24,annually,weekly,22,0
8557,2,monthly,monthly,4,0
8558,7,annually,daily,20,0
8559,14,annually,monthly,17,0
8560,25,annually,monthly,17,0
8561,18,monthly,daily,15,1
8562,19,monthly,daily,13,0
8563,29,annually,weekly,19,1
8564,14,monthly,weekly,13,0
8565,28,monthly,weekly,22,0
8566,11,monthly,weekly,0,1
8567,3,monthly,daily,3,0
8568,12,monthly,monthly,20,0
8569,25,annually,weekly,4,0
8570,20,monthly,weekly,2,0
8571,21,annually,daily,12,1
8572,33,annually,monthly,2,1
8573,32,monthly,monthly,0,0
8574,1,annually,monthly,1,0
8575,11,annually,weekly,1,0
8576,13,annually,monthly,5,0
8577,16,monthly,weekly,15,0
8578,15,monthly,daily,12,0
8579,7,monthly,monthly,4,1
8580,20,monthly,weekly,12,0
8581,1,annually,monthly,0,0
8582,12,monthly,daily,27,1
8583,26,annually,daily,4,0
8584,16,annually,weekly,16,0
8585,17,annually,weekly,16,0
8586,27,monthly,weekly,25,0
8587,34,monthly,monthly,25,0
8588,15,monthly,monthly,4,1
8589,7,annually,monthly,23,1
8590,23,monthly,monthly,2,0
8591,27,annually,weekly,3,0
8592,28,monthly,monthly,12,0
8593,12,annually,monthly,11,1
8594,32,monthly,weekly,0,0
8595,4,monthly,daily,24,0
8596,14,annually,daily,15,0
8597,32,annually,daily,8,0
8598,15,annually,weekly,4,0
8599,19,annually,daily,22,0
8600,11,monthly,monthly,12,0
8601,1,monthly,daily,7,0
8602,33,monthly,daily,2,0
8603,34,annually,weekly,12,0
8604,2,monthly,daily,5,0
8605,15,annually,daily,5,0
8606,32,annually,daily,23,0
8607,4,monthly,monthly,22,0
8608,22,annually,daily,4,0
8609,4,monthly,monthly,22,0
8610,25,annually,daily,3,0
8611,11,annually,monthly,0,0
8612,5,monthly,daily,15,0
8613,8,monthly,monthly,17,0
8614,15,monthly,daily,19,0
8615,35,annually,monthly,6,0
8616,8,monthly,weekly,9,0
8617,20,annually,monthly,0,0
8618,11,monthly,weekly,8,0
8619,26,monthly,weekly,25,0
8620,4,monthly,weekly,4,0
8621,24,annually,monthly,28,1
8622,18,annually,daily,27,0
8623,31,annually,daily,25,0
8624,23,annually,monthly,19,0
8625,4,annually,weekly,4,1
8626,9,monthly,weekly,21,0
8627,22,annually,monthly,16,0
8628,7,annually,monthly,24,0
8629,15,annually,monthly,11,0
8630,21,annually,monthly,22,0
8631,19,monthly,daily,13,0
8632,13,annually,monthly,12,0
8633,20,monthly,weekly,2,0
8634,35,monthly,daily,10,1
8635,24,annually,weekly,27,1
8636,12,annually,monthly,27,0
8637,12,monthly,monthly,25,0
8638,18,monthly,daily,25,0
8639,25,annually,monthly,10,0
8640,14,monthly,weekly,15,0
8641,16,annually,daily,5,0
8642,20,annually,daily,24,1
8643,21,annually,monthly,2,0
8644,23,monthly,monthly,23,0
8645,17,monthly,daily,21,0
8646,31,annually,monthly,3,0
8647,9,annually,monthly,22,1
8648,17,monthly,daily,27,1
8649,30,monthly,daily,16,0
8650,10,annually,weekly,21,0
8651,5,monthly,weekly,18,0
8652,5,annually,weekly,29,0
8653,33,annually,daily,3,1
8654,8,monthly,daily,19,1
8655,13,annually,daily,3,0
8656,23,monthly,weekly,21,0
8657,7,annually,daily,5,0
8658,21,monthly,weekly,7,0
8659,30,monthly,weekly,3,0
8660,18,annually,monthly,15,0
8661,5,annually,weekly,4,0
8662,35,monthly,daily,16,0
8663,18,monthly,monthly,7,1
8664,4,annually,weekly,10,1
8665,13,monthly,daily,9,0
8666,32,annually,monthly,10,0
8667,9,monthly,daily,5,1
8668,29,annually,daily,16,0
8669,14,monthly,daily,21,0
8670,34,monthly,daily,6,0
8671,29,monthly,daily,17,0
8672,26,monthly,monthly,11,0
8673,14,monthly,daily,6,0
8674,28,monthly,weekly,1,1
8675,30,annually,weekly,15,0
8676,8,annually,weekly,11,0
8677,27,annually,monthly,17,0
8678,3,annually,monthly,29,0
8679,11,annually,monthly,24,0
8680,5,monthly,weekly,5,0
8681,27,annually,weekly,13,0
8682,3,monthly,monthly,22,1
8683,29,monthly,weekly,1,1
8684,11,monthly,weekly,10,0
8685,21,monthly,weekly,8,1
8686,5,annually,daily,8,1
8687,15,monthly,weekly,24,0
8688,7,monthly,weekly,0,0
8689,30,monthly,monthly,21,0
8690,24,annually,monthly,18,0
8691,3,annually,daily,18,1
8692,31,monthly,weekly,9,0
8693,4,monthly,weekly,13,1
8694,30,annually,monthly,10,1
8695,21,annually,monthly,27,1
8696,16,monthly,weekly,27,0
8697,27,monthly,weekly,10,1
8698,28,annually,monthly,1,1
8699,25,annually,weekly,2,0
8700,6,monthly,monthly,13,0
8701,14,monthly,daily,5,1
8702,14,monthly,monthly,29,1
8703,2,annually,daily,0,0
8704,14,annually,weekly,12,0
8705,9,monthly,monthly,7,0
8706,8,monthly,monthly,28,0
8707,24,monthly,monthly,23,0
8708,12,monthly,weekly,13,0
8709,5,monthly,weekly,26,0
8710,3,annually,daily,22,1
8711,25,monthly,weekly,14,0
8712,32,monthly,weekly,20,1
8713,1,annually,daily,10,0
8714,30,annually,monthly,15,0
8715,30,monthly,monthly,19,1
8716,12,annually,weekly,7,0
8717,26,monthly,weekly,18,0
8718,16,monthly,weekly,9,0
8719,24,monthly,daily,28,0
8720,10,annually,monthly,27,0
8721,4,monthly,monthly,16,0
8722,8,annually,weekly,25,0
8723,31,monthly,daily,16,0
8724,11,monthly,monthly,18,0
8725,17,monthly,weekly,16,0
8726,3,annually,weekly,21,1
8727,27,annually,monthly,15,0
8728,35,annually,daily,5,0
8729,30,monthly,weekly,29,0
8730,12,monthly,monthly,22,0
8731,31,annually,daily,6,1
8732,5,annually,weekly,20,0
8733,32,monthly,daily,27,1
8734,23,monthly,weekly,27,0
8735,32,annually,weekly,11,0
8736,25,monthly,weekly,18,0
8737,32,annually,monthly,0,0
8738,7,annually,monthly,0,0
8739,2,monthly,weekly,10,0
8740,6,monthly,daily,29,0
8741,4,annually,monthly,13,0
8742,26,monthly,monthly,24,0
8743,6,monthly,daily,18,0
8744,35,monthly,daily,14,1
8745,33,annually,daily,5,1
8746,12,annually,monthly,29,1
8747,13,annually,weekly,23,0
8748,24,monthly,monthly,2,0
8749,6,annually,weekly,0,1
8750,7,monthly,daily,18,1
8751,16,monthly,weekly,22,0
8752,8,monthly,daily,10,0
8753,8,monthly,weekly,20,0
8754,7,annually,monthly,6,1
8755,30,annually,daily,6,0
8756,12,annually,weekly,27,1
8757,2,monthly,monthly,3,0
8758,19,monthly,monthly,24,0
8759,13,monthly,weekly,15,0
8760,35,annually,monthly,25,0
8761,1,annually,monthly,14,0
8762,28,monthly,daily,3,1
8763,8,annually,weekly,9,0
8764,17,annually,weekly,28,1
8765,8,annually,daily,15,0
8766,32,monthly,monthly,13,0
8767,21,monthly,monthly,10,0
8768,5,monthly,weekly,11,0
8769,3,annually,daily,25,0
8770,33,monthly,weekly,27,1
8771,30,monthly,monthly,15,0
8772,25,annually,daily,21,0
8773,11,monthly,monthly,2,0
8774,26,annually,monthly,9,1
8775,4,monthly,weekly,28,0
8776,1,monthly,daily,1,1
8777,10,monthly,daily,25,0
8778,5,annually,daily,4,0
8779,25,monthly,monthly,26,0
8780,5,monthly,monthly,11,0
8781,34,annually,daily,4,1
8782,33,monthly,weekly,23,0
8783,12,monthly,weekly,13,1
8784,30,annually,monthly,22,1
8785,35,annually,daily,10,0
8786,34,monthly,weekly,17,0
8787,28,annually,daily,10,0
8788,33,monthly,monthly,10,0
8789,13,monthly,weekly,27,0
8790,13,monthly,weekly,13,0
8791,4,monthly,weekly,14,0
8792,6,monthly,weekly,12,0
8793,8,annually,daily,9,1
8794,33,annually,daily,25,0
8795,23,annually,daily,27,0
8796,19,monthly,daily,6,0
8797,28,annually,weekly,16,1
8798,32,annually,daily,9,0
8799,14,annually,daily,23,0
8800,7,monthly,weekly,25,0
8801,27,monthly,weekly,4,0
8802,8,monthly,daily,14,0
8803,30,monthly,monthly,10,0
8804,30,monthly,weekly,2,0
8805,23,annually,monthly,10,0
8806,35,monthly,daily,17,0
8807,34,monthly,monthly,1,1
8808,27,monthly,monthly,12,0
8809,16,monthly,monthly,5,0
8810,22,annually,monthly,21,0
8811,9,monthly,monthly,21,0
8812,20,monthly,weekly,8,0
8813,35,annually,monthly,11,0
8814,28,annually,monthly,12,0
8815,15,annually,weekly,16,0
8816,11,annually,daily,27,0
8817,34,annually,weekly,23,0
8818,22,annually,weekly,12,0
8819,15,annually,daily,7,0
8820,15,monthly,weekly,21,0
8821,35,monthly,weekly,18,0
8822,24,annually,daily,8,1
8823,28,monthly,weekly,14,0
8824,17,annually,daily,4,0
8825,18,monthly,daily,22,0
8826,30,monthly,daily,16,0
8827,6,annually,weekly,14,1
8828,30,monthly,daily,22,0
8829,34,monthly,weekly,20,1
8830,16,monthly,daily,11,0
8831,22,monthly,monthly,19,0
8832,8,monthly,monthly,25,0
8833,22,monthly,daily,26,0
8834,20,annually,monthly,18,1
8835,20,annually,monthly,27,0
8836,4,annually,weekly,9,0
8837,13,monthly,daily,25,0
8838,16,annually,daily,11,0
8839,7,monthly,weekly,27,1
8840,7,monthly,daily,25,0
8841,15,monthly,monthly,23,0
8842,3,annually,monthly,28,0
8843,22,annually,weekly,24,0
8844,4,annually,monthly,4,0
8845,28,annually,weekly,20,0
8846,31,annually,weekly,10,0
8847,32,monthly,daily,6,1
8848,34,monthly,weekly,24,0
8849,33,monthly,daily,10,1
8850,17,annually,monthly,27,0
8851,8,monthly,daily,11,0
8852,26,monthly,daily,6,1
8853,10,monthly,daily,6,0
8854,9,monthly,daily,13,1
8855,19,annually,weekly,27,0
8856,11,monthly,monthly,15,0
8857,14,monthly,monthly,3,0
8858,32,monthly,daily,6,0
8859,33,annually,monthly,24,0
8860,32,annually,weekly,3,0
8861,7,annually,monthly,4,0
8862,3,monthly,monthly,8,0
8863,28,annually,weekly,24,1
8864,22,annually,weekly,4,1
8865,28,monthly,weekly,20,0
8866,33,annually,weekly,27,0
8867,11,annually,monthly,16,1
